359.98,340.05,288.91,302.55,465.43,491.63,414.64,535.68,516.16,433.56,569.9,581.79,717.77,583.72,610.29,523.89,567.77,466.4,524.1,479.94,455.58,443.92,467.6,476.19,483.43,479.53,468.88,446.49,417.03,533.2,472.88,440.95,429.66,598.58,500.73,505.7,570.59,477.5,490.12,491.61,743.55,711.16,771.73,756.4,649.9,539.29,493.37,634.76,674.31,554.43,886.68,974.52,887.18,980.17,864.6,526.21,578.43,421.11,438.22,493.32,571.25,613.76,425.76,472.81,577.75,626.28,615.69,570.74,658.5,595.65,431.24,351.01,412.45,445.02,384.19,628.73,533.65,623.52,641.05,561.62,619.89,750.48,651.89,755.37,683.98,459.42,462.18,454.24,342.36,368.52,758,710.6,634.66,747.84,747.03,424.34,414.52,427.09,421.56,438.1,396.89,386.36,398.51,434.12,401.03,405.98,320.21,388.44,398.48,354.14,589.03,631.72,530.74,482.82,519.22,285.46,296.58,393.02,348.7,261.32,625.5,585.62,652.12,645.91,609.51,692.24,793.37,744.17,809.63,795.25,681.75,767.01,836.19,829.89,749.32,991.44,932.72,913.42,936.8,825.88,456.75,373.31,414.73,372.6,406.85,337.37,310.9,325.48,264.55,361.23,582.02,579.15,419.77,570.08,498.98,682.83,617.75,630.81,614.81,655.34,313.2,264.67,275.37,249.73,333.51,385,426.9,339.49,409.66,397.99,480.6,406.28,375.23,355.96,436.81,600.77,357.52,409.97,370.85,341.83,772.29,703.63,661.13,631.98,549.17,528.45,540.23,527.19,511.46,507.01,256.01,440.51,319.47,347.94,346.87,518.32,552.86,446.81,543.26,382.69
226.65,187.32,149.74,254.23,179.24,212.32,169.99,234.93,210.79,179.29,134.93,132.86,46.114,83.624,147.51,204.17,251.73,167.72,186.8,167.19,45.299,76.465,182.86,171.36,143.39,198.04,138.66,182.34,161.65,227.07,192.36,203.33,269.03,258.06,294.89,170.33,107.24,172.7,100.08,134.31,85.998,111,69.124,78.056,103.33,200.57,203.58,72.643,79.984,10.115,117.91,-11.165,61.107,-2.855,98.943,-33.121,-29.662,7.4984,8.6259,52.697,92.071,133.13,107.83,91.947,68.589,-122.91,-58.29,-62.201,-0.99137,17.715,156.45,142.95,92.538,135.81,136.82,146.92,93.932,60.228,135.75,180.57,316.28,142.3,277.06,250.1,272.14,223.33,195.91,184.8,207.73,204.98,159.08,179.56,289.78,160.17,149.42,169.16,137.68,167.86,162.67,142.72,122.17,64.874,99.351,86.999,126.4,87.865,93.102,48.433,42.534,30.932,149.79,146.19,130.52,132.08,174.93,207.09,234.71,200.68,230.35,185.59,76.845,189.28,99.153,54.516,97.963,79.352,167.99,179.73,102.89,90.03,62.166,144.93,188.31,170.54,148.17,21.848,-29.649,75.718,9.6852,46.193,218.38,253.18,195.82,189.59,225.86,111.7,138.34,136.5,184.13,186.23,202.11,240.49,144.3,104.69,120.5,219.23,378.07,243.45,276.04,311.87,247.98,292.13,226.02,269.77,239.83,-39.598,49.692,30.678,-47.933,-83.789,135.9,63.533,56.657,145.22,130.31,117.94,214.22,232.74,244.33,246.68,419.94,535.33,320.46,407.01,315.49,75.584,111.73,138.04,128.69,89.323,170.15,138.53,163.53,123.58,127.82,135.48,116.4,137.68,120.71,162.5
152.66,209.76,223.27,206.34,120.34,34.314,130.37,47.768,55.973,-51.572,-11.215,71.493,122.73,96.07,64.011,211.04,193.34,163.04,144.79,190.94,121.36,125.74,118.42,153.58,189.96,171.42,139.54,213.03,186.25,256.85,144.51,217.68,215.08,205,241.39,-87.019,-83.986,30.625,20.819,67.63,160.86,48.489,176.37,135.97,156.58,82.466,60.545,63.932,40.766,30.587,70.162,86.85,151.32,76.798,118.08,59.727,139.49,166.54,243.89,181.74,215.04,184.51,257.43,258.84,197.31,-14.915,-12.086,40.622,115.67,-1.4944,275.9,282.11,277.66,318.66,279.44,267.55,310.81,237.43,279.96,128.71,166.46,-3.5786,122.88,-33.205,73.197,91.578,27.397,120.87,170.99,126.43,174.67,79.301,138.59,164.7,149.24,-50.951,-0.17156,-74.865,-26.08,-16.885,186.22,151.33,166.94,190.81,61.381,-41.508,-16.297,-94.541,-90.881,-124.96,209.12,135.49,168.67,165.03,164.47,337.43,299.23,132.37,300.34,283.19,191.65,106.78,186.82,163.55,163.53,18.978,17.428,67.755,-15.464,78.44,-16.709,55.664,23.034,2.1018,49.385,199.5,76.995,138.25,129.22,-4.0911,16.92,75.001,185.34,198.31,99.401,77.629,106.93,81.408,118.28,32.171,310.67,283.64,119.28,145.92,122.81,107.64,202.31,24.834,19.58,70.742,14.728,-12.116,94.872,99.589,75.352,170.54,142.56,91.241,185.56,152.14,5.9154,62.445,49.052,90.18,-2.9917,346.45,272.97,259.35,220.82,328.19,143.41,-28.26,113.87,35.585,119.96,-7.6804,-12.861,-10.33,6.0698,-31.239,92.47,75.611,57.647,41.67,95.601,153.48,110.14,123.31,123.41,147.15
317.59,368.92,331.69,330.21,418.23,426.34,452.34,398.39,373.65,465.23,298.25,317.22,466.54,330.38,369.32,399.66,395.11,410.13,475.76,375.88,308.82,329.31,386.34,324.84,283.81,351.63,360.69,370.18,312.04,284.45,270.97,415.03,273.12,350.47,337.87,278.33,201.3,252.65,257.42,343.21,260.86,292.36,295.44,236.77,242.19,223.4,247.11,217.97,168.47,220.34,321.49,288.89,312.71,269.14,318.15,393.27,452.42,337.52,428.15,418.98,512.51,490.94,465.01,388.54,489.82,414.95,417.51,419.2,404.08,431.29,261.2,285.68,303.65,310.58,290.06,328.65,259.84,390.84,283.31,167.72,193.58,201.44,167.62,158.95,192,379.33,367.88,363.1,387.73,293.57,409.64,381.45,315.08,363.28,368.96,412.25,381.28,428.97,471.88,301.72,330.83,306.48,293,323.49,335.72,35.632,71.551,107.71,91.528,94.285,324.45,328.22,362.86,329.16,352.38,179.52,208.65,240.05,264.61,193.43,324.28,368.79,340.37,325.07,285.05,448.22,378.56,447.94,375.11,422.73,285.58,248.21,136.82,277.92,227.47,498.98,485.27,296.47,429.25,306.87,350.15,286.54,354.33,291.06,236.27,269.78,332.53,266.47,258.53,249.91,181.17,93.911,226.81,278.19,196.51,295.38,336.65,406.96,262.73,325.91,295.16,240.82,211.97,104.37,220.28,204.06,225.68,160.09,184.3,172.5,272.16,306.7,298.98,245.12,195.06,323.25,345.66,340.47,408.98,395.38,551.15,498.32,426.45,556.43,438.08,371.08,405.04,351.32,437.59,365.85,181.74,198.84,211.35,224.18,225.7,301.94,377.87,353.34,346.54,388.49
222.44,28.42,247.45,126.29,238.81,172.9,177.63,216.17,226.21,237.15,73.215,40.756,-23.123,-44.717,88.603,-44.474,-11.272,64.515,-69.342,-36.709,-53.099,18.087,54.23,-39.431,13.318,157.28,156.24,151.51,99.66,159.28,22.056,179.29,230.96,257.74,209.85,-111.02,-120.8,-119.08,-27.227,-69.28,-44.469,8.4619,-73.012,-69.164,-40.144,-52.136,-61.786,-206.07,-163.43,-246.33,208.98,31.972,211.39,106.02,194.85,11.623,-5.5078,-4.861,-0.81911,75.5,144.99,186.12,107.44,149.23,147.34,-49.974,29.852,-2.5163,17.039,19.507,-6.9657,60.009,-2.9531,72.36,64.465,167.76,118.96,154.53,263.47,102.49,300.86,357.88,335.73,527.6,406.28,90.062,120.43,68.088,148.5,139.83,105.34,117.2,150.2,46.353,64.886,213.12,190.49,201.84,240.91,170.61,87.485,35.501,43.334,11.727,17.305,84.023,108,95.442,81.224,90.081,18.396,66.014,61.846,64.509,24.276,87.893,145.17,-19.952,15.462,25.773,135.01,137.05,133.63,135.35,91.216,83.899,101.02,209.54,27.279,75.736,164.14,192.31,209.28,273.56,168.98,162.73,195.98,136.87,158.9,143.31,76.117,80.355,169.18,141.78,141.48,73.988,38.687,124.8,79.019,32.988,120.85,61.69,112.31,50.523,72.549,-16.939,47.257,34.56,77.664,40.873,71.229,60.38,84.819,81.507,71.86,42.463,37.136,142.42,-28.98,-100.51,57.788,63.547,180.23,111.35,67.747,180.96,-16.814,77.992,-33.187,169.68,-51.843,175.76,42.339,44.252,90.412,47.342,18.083,110.02,77.43,13.335,28.393,-8.257,-11.139,10.196,-24.699,11.042,-9.7426,71.734,-30.979,61.108
43.599,80.65,40.681,-22.129,192.4,244.87,212.34,142.81,176.13,262.17,140.41,137.96,79.699,135.88,91.057,21.075,-4.792,107.91,193.04,64.473,-36.306,-14.139,58.585,-31.423,-46.052,-15.22,5.8658,43.937,66.836,-12.517,-68.243,-99.146,-87.279,-101.44,9.7764,147.63,108.7,-15.586,-28.815,7.2174,-28.336,-12.439,-79.792,-65.262,-15.568,-22.39,-2.0424,-91.467,-135.49,-60.824,-49.499,31.927,-42.045,17.968,-33.744,22.917,76.134,43.66,49.04,44.742,50.748,4.1979,7.2425,-56.158,16.611,72.47,23.678,52.376,61.64,147.94,-124.35,26.434,-63.754,-66.326,19.092,12.778,38.243,50.263,-65.729,-149.25,-0.28191,-21.192,-72.314,77.929,31.275,-46.601,-44.365,-63.916,9.176,-25.51,8.2717,13.75,30.614,26.45,26.246,-141.74,2.8463,-159.26,-42.458,105.79,-10.533,-22.016,-45.317,-36.226,84.421,89.759,135.02,183.6,89.412,204.29,34.867,56.289,61.406,132.82,40.768,-156.51,-162.92,-54.786,-112.52,-74.2,-28.257,-15.089,-48.219,-10.108,-38.949,63.427,183.19,-3.2855,87.7,55.729,147.5,78.365,124.55,187.31,143.13,-130.64,98.402,-63.841,-92.486,174,-220.25,-285.17,-248.93,-276.64,-252.19,-29.314,-7.2937,-111.62,-96.78,-102.39,60.981,68.892,95.165,0.86687,46.964,110.92,8.7208,81.652,-5.9798,-2.4516,-333.59,-334.4,-372.4,-341.67,-332.01,283.84,204.53,302.79,282.43,247.03,25.993,110.26,109.55,93.298,12.564,67.906,-29.64,29.364,-111.65,77.306,407.54,213,242.02,361.87,242.43,-137.11,-144.58,-126.62,-93.147,-175.83,52.781,6.0602,53.73,36.069,72.223,-38.011,-77.864,14.798,18.223,38.989
-471.64,-430.91,-365.49,-290.38,-365.33,-296.86,-341.87,-261.04,-234.59,-351.01,-226.63,-240.29,-212.86,-236.46,-273.77,-320,-330.91,-232.84,-252.31,-330.76,-309.22,-339.45,-359.34,-322.42,-237.23,-415.01,-391.32,-400.69,-434.18,-381.07,-310.8,-308.77,-303.21,-341.33,-197.55,-448.44,-420.26,-414.21,-378.72,-488.46,-300.96,-350.49,-340.14,-367.78,-330.28,-346.66,-471.15,-416.93,-429.1,-402.72,-287.14,-253.7,-285.77,-372.23,-233.79,-326.76,-227.04,-154.67,-259.36,-236.77,-348.72,-345.17,-391.05,-354.64,-339.02,-34.965,-25.028,-31.308,-106.45,-72.875,-357.76,-406.03,-376.48,-354.09,-382.41,-257.46,-468.48,-508.29,-279.42,-436.98,-264.29,-287.07,-336.81,-324.17,-302.61,-409.86,-348.76,-425.76,-432.15,-422.64,-143.05,-67.522,-92.29,-145.34,-182.15,-333.37,-321.15,-337.14,-206.71,-390.19,-361.25,-301.63,-292.41,-314.25,-242.71,-222.63,-197.07,-194.06,-219.28,-244.41,-356.12,-329.15,-384.55,-364.41,-316.11,-357.43,-386.9,-420.61,-403.57,-372.99,-343.98,-399.13,-368.95,-355.05,-373.6,-270.42,-241.58,-235.44,-306.88,-244.86,-402.61,-463.06,-460.36,-316.95,-395.19,-244.88,-423.21,-337.42,-188.83,-453.38,-347.4,-279.38,-389.15,-380.16,-376.69,-418.45,-367.45,-396.03,-409.62,-411.49,-172.7,-242.01,-282.12,-378.26,-325.89,-125.85,-134.4,-192.34,-149.18,-110.7,-490.89,-543.77,-429.73,-441.09,-474.93,-69.199,-109.35,63.754,-148.83,-302.16,-238.57,-276.95,-320.05,-238.8,-334.74,59.628,-310.81,-214.96,-291.97,-116.24,-159.49,-352.69,-256.11,-232.66,-269.32,-348.86,-382.33,-311.98,-364.57,-439.88,-306.33,-289.35,-295.84,-262.25,-323.18,-394.41,-374.54,-439.45,-360.66,-414.01
-367.84,-419.82,-204.04,-387.25,-373.94,-404.61,-458.85,-493.82,-489.03,-404.12,-115.48,-29.65,-239.79,-149.22,-109.36,-292.96,-290.64,-300.82,-306.52,-232.5,-394.29,-412.33,-432.22,-380.83,-350.06,-386.8,-418.96,-466.16,-438.06,-410.59,-376.1,-383.4,-442.14,-357.04,-362.99,-96.642,-93.845,-209.42,-188.31,-198,-378.98,-374.37,-344.29,-315.57,-380.85,-233.72,-277.58,-225.36,-251.5,-268.9,-169.18,-142.33,-157.99,-107.17,-186.27,-301.12,-306.05,-308.07,-320.59,-341.05,-158.1,-248.45,-285.93,-170.12,-224.71,-109.2,-93.321,-86.952,-96.444,-128.04,-352.48,-135.67,-246.11,-250.82,-157.71,-430.18,-344.56,-370.81,-372.8,-405.44,-212.33,-71.973,-179.61,-145.26,-243.65,-448.31,-332.16,-270.87,-307.56,-358.59,-273.84,-280.09,-213.8,-300.61,-308.23,-319.61,-150.77,-348.74,-226.3,-77.336,-276.16,-300.6,-320.18,-260.77,-183.63,-98.583,-117.12,-108.35,-105.89,-135.69,-289.18,-307.85,-255.13,-315.33,-235.55,-425.67,-359.79,-344.12,-429.6,-439.72,-329.63,-297.97,-345.1,-283.82,-294.45,-209.62,-105.2,-236.04,-135.55,-194.46,-230.61,-198.55,-197.12,-123.75,-252.75,-29.448,-236.4,-145.83,-54.813,-163.61,-121.2,-109.19,-20.763,-47.853,-142.13,-378.5,-381.08,-333.61,-385.44,-349.92,-330.67,-275.71,-217.44,-156.22,-209.06,-345.2,-578.29,-402.65,-420.46,-510.72,-519.87,-495.15,-489.02,-532.4,-545.16,-263.66,-249.21,-268.65,-280.16,-441.97,-319.33,-248.01,-254.63,-343.61,-304.33,-334.05,-495.42,-415.09,-590.77,-367.96,32.245,-80.664,-1.6805,-65.107,-7.271,-255.19,-252.47,-225.68,-209.64,-127.94,-106.9,-35.198,-138.44,-97.954,-78.964,-320.23,-281.05,-315.8,-343.9,-393.4
-43.567,-37.744,-117.73,-153.75,22.785,-157.37,3.6199,-19.228,-75.714,-110.09,-35.911,-117.59,-90.562,-105.58,-65.49,-122.34,-106.02,-88.928,-28.562,-24.291,-42.04,-93.992,-56.159,-61.27,-69.91,-64.471,-81.107,-79.838,-58.345,-83.499,-218.61,-189.43,-155.13,-120.14,-214.59,-78.014,-131.53,-141,-131.26,-142.94,-122.61,-183.85,-128.65,-127.68,-161.36,-304.96,-249.42,-204.85,-210.22,-269.86,-292.3,-292.05,-324.58,-223.11,-333.33,-125.59,-79.639,-72.225,-110.13,-150.64,-98.398,-145.27,-10.588,-30.313,-67.68,-171.31,-138.81,-144.95,-90.778,-160.51,-154.53,-131.02,-131.47,-119.7,-141.49,-267.04,-291.24,-329.87,-285.51,-214.68,-129.29,-42.965,-188.73,-129,-74.268,-294.96,-307.08,-252.73,-221.74,-276.48,-158.4,-178.61,-193.07,-135.94,-176.68,-263.98,-308.73,-312.02,-281.15,-183.62,-51.07,-84.533,-105.11,-19.654,-83.742,61.778,44.938,23.986,-41.122,-12.34,-85.956,-100.56,-29.784,-138.03,-103.83,-213.97,-208.82,-193.2,-191.67,-136.61,-26.024,-84.928,-76.175,-45.338,-60.454,31.784,39.6,2.0347,119,27.778,-188.2,-147.79,-162.58,-231.58,-158.01,-409.48,-238.13,-274.62,-443.55,-179.49,-87.761,-124.89,-75.826,-26.352,-42.605,-274.51,-246.36,-242.84,-184.52,-196.54,-123.5,-118.73,-11.019,111.92,22.468,-71.214,-39.382,-64.406,-83.223,-99.775,-81.773,-8.0347,-39.695,-92.385,-75.874,-339.39,-302.05,-222.23,-388.43,-427.05,-214.51,-114.86,-154.88,-225.97,-139.14,-141.42,-146.05,-171.33,-229.4,-50.825,17.443,-187.17,41.858,48.024,95.458,-16.797,-59.403,-49.077,67.033,17.989,-84.709,-99.476,-31.253,-58.407,-35.742,-131.47,-110.76,-87.281,-145.85,-119.76
-358.56,-248.01,-192.47,-287.3,-359.93,-153.18,-207.5,-160.09,-131.18,-165.47,-357.14,-390.35,-324.03,-391.25,-397.13,-412.08,-406.2,-460.72,-356.52,-375.58,-424.95,-391.48,-495.05,-466.16,-376.4,-419.73,-441.16,-492.15,-550.74,-437.96,-334.39,-257.86,-271.82,-285.17,-283.2,-355.09,-345.7,-332.22,-401.28,-476.92,-434.71,-487.12,-473.54,-474.66,-526.34,-589.1,-550.8,-585.98,-514.92,-391.7,-281.59,-292.1,-383.28,-329.75,-304.79,-357.3,-351.81,-294.96,-349.36,-354.54,-403.86,-388.94,-256.15,-359.16,-397.54,-55.02,-53.339,-51.49,-107.63,-171.75,-323.83,-421.6,-306.29,-381.19,-459.19,-407.06,-413.09,-362.07,-340.11,-430.31,-362.81,-313.53,-301.36,-237.34,-222.3,-508.63,-458.47,-455.49,-464.31,-489.35,-268.62,-374.86,-215.22,-355.31,-350.44,-474.56,-455.88,-467.43,-435.68,-393.31,-389.96,-427.06,-403.55,-387.66,-372.28,-222.23,-241.63,-206.51,-111.53,-163.58,-400.93,-479.53,-385.64,-422.88,-381.3,-352.18,-377.11,-415.19,-395.67,-412.51,-381.65,-325.04,-379.9,-370.18,-375.39,-276.86,-292.47,-236.91,-297.96,-318.16,-420.39,-502.95,-506.99,-515.22,-456.47,-347.65,-303.4,-247.71,-382.15,-345.2,-371.9,-403.72,-360.11,-331.25,-442.14,-414.27,-396.98,-439.53,-462.22,-504.42,-159.07,-104.7,-301.65,-249.34,-297.26,-185.44,-234.09,-242.65,-223.39,-241.56,-595.43,-553.54,-489.43,-530.78,-546.88,-325.35,-283.29,-549.98,-257.89,-50.159,-557.79,-535.09,-470.6,-554.24,-565.74,-287.47,-371.12,-325.21,-368.72,-191.4,-154.01,-216.18,-244.77,-211.55,-289.41,-252.34,-226.71,-316.26,-303.46,-250.21,-287.09,-290.22,-237.81,-299.7,-284.67,-343.7,-310.92,-403.81,-338.88,-343.69
